"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5"
"110","89.0","77.0","96.0","15.0","8.0","6.0","18.0","96.0","29.0","26.0","6.0","76.0","70.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","24.0","15.0","34.0","6.0","48.0","70.0","20.0","34.0"
"111","49.0","48.0","96.0","15.0","8.0","74.0","48.0","96.0","36.0","8.0","74.0","76.0","70.0","20.0","34.0","6.0","18.0","96.0","36.0","8.0","6.0","76.0","70.0","29.0","57.0","6.0","18.0","96.0","20.0","57.0"
"112","89.0","77.0","96.0","15.0","8.0","6.0","18.0","24.0","36.0","34.0","6.0","18.0","70.0","36.0","57.0","6.0","18.0","70.0","36.0","34.0","6.0","77.0","56.0","15.0","57.0","49.0","77.0","70.0","29.0","34.0"
"113","49.0","77.0","96.0","29.0","34.0","6.0","76.0","96.0","36.0","34.0","6.0","76.0","24.0","15.0","57.0","49.0","18.0","56.0","36.0","8.0","6.0","77.0","70.0","36.0","34.0","74.0","18.0","96.0","29.0","8.0"
"114","89.0","76.0","96.0","15.0","34.0","6.0","18.0","70.0","36.0","34.0","6.0","76.0","56.0","36.0","57.0","6.0","48.0","70.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0","74.0","48.0","70.0","36.0","8.0"
"115","89.0","77.0","96.0","15.0","8.0","6.0","76.0","96.0","20.0","26.0","74.0","76.0","24.0","20.0","57.0","74.0","48.0","24.0","36.0","57.0","6.0","18.0","96.0","36.0","57.0","74.0","76.0","96.0","20.0","8.0"
"116","89.0","18.0","96.0","15.0","8.0","74.0","77.0","56.0","15.0","57.0","6.0","18.0","96.0","20.0","34.0","6.0","18.0","56.0","36.0","57.0","74.0","76.0","70.0","36.0","26.0","6.0","48.0","70.0","20.0","34.0"
"117","6.0","48.0","96.0","36.0","57.0","74.0","76.0","70.0","20.0","26.0","6.0","18.0","56.0","29.0","26.0","74.0","48.0","70.0","36.0","26.0","6.0","48.0","24.0","36.0","57.0","74.0","76.0","96.0","20.0","26.0"
"118","6.0","48.0","56.0","15.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","24.0","15.0","57.0","6.0","76.0","56.0","29.0","8.0","74.0","76.0","96.0","20.0","34.0","6.0","18.0","96.0","20.0","34.0"
"119","6.0","48.0","96.0","15.0","57.0","6.0","48.0","56.0","36.0","26.0","6.0","18.0","70.0","36.0","57.0","74.0","48.0","96.0","29.0","8.0","6.0","18.0","56.0","36.0","8.0","6.0","48.0","96.0","20.0","34.0"
"120","6.0","76.0","96.0","36.0","57.0","74.0","76.0","96.0","29.0","26.0","6.0","77.0","24.0","20.0","57.0","6.0","48.0","24.0","15.0","57.0","6.0","48.0","96.0","20.0","34.0","6.0","48.0","56.0","36.0","8.0"
"121","89.0","77.0","56.0","29.0","57.0","6.0","18.0","24.0","36.0","34.0","6.0","48.0","56.0","36.0","57.0","74.0","48.0","24.0","29.0","57.0","49.0","76.0","56.0","29.0","8.0","74.0","77.0","56.0","36.0","26.0"
"122","89.0","76.0","56.0","29.0","26.0","6.0","48.0","96.0","29.0","57.0","6.0","76.0","96.0","20.0","26.0","6.0","18.0","96.0","20.0","57.0","74.0","18.0","56.0","15.0","57.0","74.0","76.0","70.0","20.0","26.0"
"123","49.0","18.0","96.0","15.0","8.0","74.0","77.0","70.0","20.0","26.0","74.0","18.0","96.0","20.0","8.0","6.0","76.0","70.0","36.0","57.0","6.0","76.0","96.0","20.0","57.0","6.0","18.0","56.0","29.0","57.0"
"124","6.0","77.0","56.0","29.0","34.0","74.0","76.0","96.0","20.0","34.0","74.0","76.0","96.0","20.0","34.0","74.0","18.0","96.0","15.0","34.0","74.0","77.0","56.0","29.0","57.0","6.0","76.0","96.0","36.0","26.0"
"125","49.0","18.0","56.0","15.0","8.0","6.0","18.0","70.0","20.0","34.0","6.0","18.0","56.0","36.0","57.0","6.0","76.0","70.0","36.0","34.0","74.0","76.0","96.0","36.0","57.0","6.0","76.0","24.0","15.0","57.0"
"126","89.0","77.0","70.0","15.0","8.0","74.0","18.0","24.0","36.0","57.0","74.0","76.0","70.0","20.0","57.0","6.0","76.0","70.0","20.0","8.0","6.0","18.0","70.0","36.0","8.0","74.0","18.0","56.0","15.0","57.0"
"127","6.0","77.0","96.0","15.0","26.0","89.0","76.0","96.0","20.0","26.0","74.0","18.0","56.0","15.0","26.0","74.0","76.0","70.0","20.0","8.0","6.0","48.0","24.0","36.0","57.0","6.0","76.0","96.0","36.0","57.0"
"128","49.0","77.0","70.0","15.0","34.0","6.0","77.0","24.0","36.0","34.0","6.0","76.0","24.0","20.0","34.0","74.0","18.0","70.0","36.0","34.0","74.0","48.0","24.0","20.0","26.0","6.0","18.0","96.0","36.0","57.0"
"129","6.0","48.0","56.0","15.0","34.0","6.0","48.0","70.0","36.0","26.0","6.0","76.0","96.0","20.0","57.0","6.0","18.0","56.0","36.0","8.0","6.0","48.0","70.0","20.0","34.0","74.0","76.0","24.0","15.0","57.0"
"130","89.0","48.0","56.0","15.0","57.0","74.0","76.0","70.0","15.0","34.0","6.0","18.0","96.0","20.0","26.0","6.0","76.0","24.0","20.0","26.0","6.0","48.0","70.0","36.0","57.0","6.0","48.0","96.0","20.0","34.0"
"131","89.0","48.0","96.0","15.0","26.0","6.0","18.0","24.0","29.0","34.0","6.0","76.0","56.0","29.0","57.0","6.0","76.0","70.0","36.0","57.0","6.0","77.0","70.0","36.0","34.0","6.0","76.0","96.0","29.0","34.0"
"132","6.0","48.0","96.0","15.0","34.0","6.0","48.0","96.0","20.0","34.0","6.0","48.0","56.0","36.0","8.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","24.0","29.0","57.0","6.0","48.0","70.0","20.0","57.0"
"133","49.0","77.0","96.0","15.0","8.0","89.0","48.0","96.0","20.0","26.0","6.0","18.0","56.0","15.0","8.0","6.0","76.0","96.0","20.0","34.0","6.0","77.0","70.0","36.0","34.0","6.0","76.0","96.0","20.0","34.0"
"134","6.0","18.0","56.0","29.0","8.0","6.0","76.0","56.0","15.0","26.0","6.0","77.0","70.0","36.0","34.0","6.0","76.0","24.0","20.0","57.0","6.0","76.0","24.0","29.0","57.0","6.0","18.0","70.0","36.0","34.0"
"135","6.0","48.0","56.0","15.0","34.0","74.0","18.0","56.0","36.0","26.0","74.0","76.0","56.0","29.0","26.0","6.0","77.0","24.0","36.0","57.0","49.0","76.0","96.0","20.0","34.0","6.0","48.0","56.0","36.0","57.0"
"136","89.0","77.0","56.0","36.0","34.0","74.0","18.0","24.0","15.0","57.0","74.0","18.0","96.0","15.0","26.0","74.0","77.0","70.0","20.0","26.0","6.0","77.0","56.0","20.0","34.0","6.0","76.0","24.0","20.0","57.0"
"137","49.0","48.0","96.0","29.0","8.0","6.0","77.0","24.0","29.0","57.0","6.0","18.0","24.0","15.0","34.0","74.0","77.0","56.0","29.0","57.0","89.0","76.0","24.0","36.0","57.0","74.0","18.0","56.0","15.0","26.0"
"138","89.0","18.0","56.0","29.0","8.0","6.0","18.0","56.0","36.0","57.0","74.0","18.0","70.0","36.0","8.0","74.0","76.0","70.0","20.0","8.0","74.0","76.0","70.0","20.0","34.0","74.0","48.0","70.0","20.0","57.0"
"139","49.0","48.0","96.0","15.0","8.0","6.0","48.0","96.0","15.0","34.0","74.0","76.0","96.0","20.0","26.0","6.0","18.0","96.0","20.0","57.0","74.0","76.0","24.0","15.0","57.0","6.0","48.0","70.0","15.0","34.0"
"140","6.0","48.0","56.0","20.0","8.0","6.0","18.0","96.0","36.0","34.0","6.0","48.0","24.0","20.0","34.0","6.0","18.0","96.0","29.0","57.0","74.0","18.0","96.0","36.0","26.0","74.0","77.0","70.0","20.0","8.0"
"141","6.0","76.0","96.0","29.0","34.0","74.0","18.0","56.0","36.0","26.0","6.0","77.0","56.0","20.0","57.0","74.0","48.0","70.0","36.0","57.0","6.0","18.0","96.0","20.0","57.0","49.0","18.0","56.0","36.0","57.0"
"142","6.0","76.0","70.0","36.0","57.0","6.0","77.0","56.0","36.0","26.0","6.0","48.0","70.0","36.0","26.0","6.0","76.0","96.0","20.0","34.0","74.0","76.0","56.0","15.0","26.0","74.0","76.0","24.0","20.0","26.0"
"143","6.0","48.0","56.0","29.0","8.0","74.0","77.0","96.0","20.0","34.0","74.0","76.0","70.0","20.0","34.0","6.0","48.0","70.0","20.0","57.0","74.0","76.0","96.0","20.0","26.0","74.0","76.0","70.0","20.0","34.0"
"144","6.0","48.0","56.0","15.0","8.0","6.0","18.0","96.0","29.0","34.0","89.0","18.0","96.0","36.0","8.0","6.0","48.0","24.0","36.0","34.0","6.0","18.0","96.0","29.0","57.0","6.0","76.0","96.0","20.0","57.0"
"145","6.0","48.0","96.0","29.0","26.0","6.0","76.0","24.0","20.0","34.0","6.0","77.0","56.0","29.0","26.0","74.0","18.0","96.0","20.0","8.0","74.0","76.0","70.0","20.0","34.0","6.0","18.0","56.0","29.0","26.0"
"146","89.0","48.0","56.0","36.0","8.0","6.0","18.0","70.0","29.0","57.0","6.0","76.0","70.0","36.0","26.0","74.0","18.0","24.0","36.0","8.0","74.0","48.0","70.0","20.0","34.0","74.0","77.0","70.0","20.0","57.0"
"147","89.0","48.0","96.0","15.0","57.0","6.0","18.0","70.0","29.0","34.0","74.0","77.0","70.0","36.0","26.0","6.0","76.0","24.0","36.0","57.0","6.0","76.0","70.0","36.0","34.0","6.0","76.0","70.0","36.0","34.0"
"148","89.0","48.0","56.0","15.0","26.0","6.0","76.0","96.0","15.0","34.0","74.0","76.0","56.0","15.0","26.0","6.0","18.0","96.0","20.0","57.0","6.0","48.0","56.0","36.0","57.0","6.0","76.0","96.0","29.0","57.0"
"149","49.0","48.0","96.0","15.0","8.0","74.0","77.0","70.0","36.0","8.0","49.0","48.0","96.0","20.0","34.0","74.0","76.0","96.0","20.0","26.0","6.0","77.0","70.0","20.0","8.0","6.0","18.0","56.0","36.0","8.0"
"150","49.0","76.0","96.0","29.0","57.0","6.0","18.0","56.0","36.0","26.0","74.0","18.0","56.0","36.0","57.0","6.0","48.0","70.0","15.0","34.0","6.0","76.0","70.0","36.0","57.0","6.0","48.0","70.0","36.0","34.0"
"151","6.0","76.0","96.0","36.0","57.0","6.0","48.0","96.0","20.0","26.0","49.0","76.0","24.0","20.0","57.0","74.0","76.0","70.0","36.0","34.0","74.0","18.0","96.0","36.0","26.0","6.0","18.0","56.0","29.0","57.0"
"152","6.0","48.0","96.0","29.0","8.0","6.0","48.0","24.0","36.0","57.0","74.0","77.0","56.0","15.0","26.0","6.0","76.0","56.0","36.0","8.0","6.0","48.0","70.0","36.0","34.0","74.0","77.0","70.0","36.0","57.0"
"153","6.0","77.0","56.0","36.0","57.0","74.0","18.0","24.0","20.0","57.0","6.0","48.0","56.0","36.0","8.0","6.0","18.0","96.0","20.0","34.0","74.0","76.0","70.0","36.0","57.0","6.0","18.0","96.0","20.0","57.0"
"154","6.0","77.0","96.0","15.0","8.0","6.0","48.0","24.0","20.0","57.0","74.0","76.0","56.0","36.0","57.0","6.0","48.0","70.0","20.0","34.0","6.0","48.0","24.0","20.0","57.0","6.0","76.0","24.0","20.0","57.0"
"155","6.0","77.0","96.0","15.0","8.0","6.0","76.0","24.0","36.0","8.0","6.0","76.0","56.0","36.0","26.0","6.0","76.0","24.0","15.0","57.0","74.0","76.0","70.0","36.0","8.0","6.0","18.0","96.0","20.0","34.0"
"156","6.0","18.0","70.0","20.0","57.0","74.0","18.0","96.0","20.0","57.0","6.0","48.0","70.0","20.0","8.0","74.0","76.0","96.0","20.0","34.0","74.0","18.0","96.0","20.0","57.0","6.0","76.0","24.0","36.0","34.0"
"157","6.0","77.0","70.0","29.0","34.0","6.0","48.0","24.0","29.0","57.0","49.0","18.0","70.0","36.0","8.0","6.0","77.0","56.0","20.0","26.0","6.0","76.0","96.0","20.0","8.0","6.0","48.0","70.0","36.0","34.0"
"158","6.0","48.0","56.0","15.0","57.0","74.0","76.0","56.0","36.0","8.0","6.0","76.0","70.0","20.0","34.0","6.0","48.0","70.0","36.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","70.0","36.0","8.0"
"159","49.0","48.0","56.0","15.0","8.0","6.0","48.0","56.0","36.0","26.0","6.0","76.0","96.0","20.0","34.0","6.0","76.0","96.0","20.0","8.0","74.0","18.0","96.0","20.0","57.0","6.0","18.0","96.0","36.0","57.0"
"160","49.0","76.0","56.0","29.0","34.0","6.0","76.0","24.0","29.0","57.0","74.0","18.0","56.0","36.0","26.0","6.0","77.0","70.0","15.0","34.0","74.0","76.0","96.0","20.0","26.0","74.0","48.0","70.0","20.0","34.0"
"161","49.0","18.0","96.0","15.0","8.0","6.0","77.0","56.0","36.0","26.0","49.0","48.0","96.0","20.0","26.0","74.0","48.0","24.0","20.0","57.0","6.0","18.0","96.0","36.0","57.0","74.0","77.0","70.0","36.0","26.0"
"162","6.0","76.0","96.0","15.0","34.0","6.0","48.0","70.0","36.0","34.0","49.0","48.0","24.0","29.0","57.0","6.0","76.0","96.0","36.0","34.0","6.0","76.0","96.0","20.0","57.0","89.0","48.0","70.0","36.0","34.0"
"163","89.0","76.0","96.0","15.0","8.0","74.0","18.0","56.0","29.0","8.0","74.0","76.0","70.0","29.0","8.0","74.0","18.0","96.0","20.0","34.0","6.0","76.0","56.0","36.0","57.0","74.0","18.0","96.0","20.0","57.0"
"164","6.0","77.0","56.0","29.0","57.0","74.0","76.0","96.0","20.0","26.0","6.0","77.0","56.0","36.0","26.0","6.0","18.0","96.0","36.0","34.0","6.0","76.0","56.0","36.0","57.0","6.0","18.0","56.0","15.0","57.0"
"165","49.0","77.0","96.0","36.0","8.0","6.0","76.0","24.0","29.0","34.0","6.0","18.0","70.0","36.0","34.0","74.0","18.0","56.0","36.0","57.0","74.0","77.0","56.0","29.0","57.0","49.0","48.0","24.0","36.0","57.0"
"166","89.0","77.0","96.0","29.0","34.0","49.0","48.0","24.0","15.0","57.0","74.0","77.0","70.0","20.0","26.0","6.0","76.0","56.0","29.0","8.0","74.0","77.0","70.0","36.0","34.0","6.0","18.0","96.0","36.0","34.0"
"167","89.0","48.0","56.0","15.0","8.0","6.0","76.0","96.0","29.0","34.0","6.0","48.0","70.0","20.0","34.0","74.0","76.0","96.0","20.0","34.0","89.0","76.0","70.0","15.0","34.0","74.0","77.0","70.0","15.0","8.0"
"168","89.0","77.0","96.0","15.0","34.0","6.0","76.0","96.0","15.0","34.0","6.0","77.0","56.0","36.0","26.0","74.0","48.0","56.0","36.0","8.0","74.0","18.0","96.0","20.0","26.0","89.0","18.0","96.0","29.0","57.0"
"169","6.0","77.0","96.0","36.0","26.0","6.0","18.0","96.0","36.0","34.0","6.0","48.0","56.0","15.0","57.0","49.0","18.0","70.0","20.0","34.0","49.0","77.0","56.0","36.0","57.0","74.0","76.0","96.0","29.0","8.0"
"170","6.0","77.0","96.0","20.0","34.0","49.0","18.0","96.0","20.0","26.0","74.0","48.0","70.0","36.0","26.0","74.0","18.0","96.0","15.0","57.0","49.0","76.0","70.0","20.0","34.0","6.0","76.0","96.0","15.0","57.0"
"171","6.0","48.0","96.0","29.0","57.0","6.0","48.0","56.0","15.0","8.0","6.0","18.0","70.0","36.0","34.0","6.0","18.0","56.0","15.0","57.0","6.0","18.0","70.0","36.0","34.0","6.0","76.0","70.0","36.0","34.0"
"172","89.0","77.0","70.0","15.0","8.0","6.0","18.0","70.0","29.0","34.0","6.0","77.0","56.0","36.0","26.0","6.0","18.0","96.0","20.0","34.0","74.0","18.0","70.0","36.0","34.0","6.0","76.0","70.0","29.0","34.0"
"173","89.0","77.0","96.0","15.0","8.0","6.0","48.0","96.0","29.0","26.0","6.0","18.0","96.0","20.0","57.0","6.0","48.0","24.0","36.0","26.0","6.0","77.0","96.0","20.0","57.0","49.0","18.0","24.0","20.0","34.0"
"174","49.0","48.0","96.0","15.0","34.0","74.0","76.0","96.0","15.0","26.0","74.0","48.0","70.0","36.0","8.0","74.0","18.0","96.0","20.0","57.0","6.0","48.0","70.0","20.0","34.0","6.0","18.0","24.0","15.0","57.0"
"175","49.0","77.0","96.0","29.0","8.0","6.0","48.0","24.0","15.0","57.0","74.0","76.0","96.0","20.0","26.0","6.0","48.0","24.0","36.0","57.0","6.0","76.0","24.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0"
"176","6.0","77.0","56.0","29.0","8.0","6.0","76.0","24.0","29.0","34.0","6.0","76.0","24.0","29.0","57.0","6.0","76.0","70.0","36.0","34.0","74.0","18.0","96.0","20.0","57.0","74.0","48.0","70.0","36.0","34.0"
"177","89.0","48.0","96.0","29.0","34.0","6.0","18.0","24.0","36.0","34.0","6.0","76.0","24.0","20.0","26.0","6.0","48.0","56.0","36.0","8.0","6.0","77.0","70.0","36.0","57.0","6.0","76.0","24.0","20.0","57.0"
"178","49.0","77.0","96.0","29.0","34.0","6.0","77.0","24.0","29.0","57.0","6.0","18.0","96.0","20.0","8.0","6.0","76.0","70.0","36.0","8.0","6.0","76.0","24.0","29.0","57.0","6.0","77.0","70.0","36.0","34.0"
"179","89.0","18.0","96.0","15.0","57.0","6.0","48.0","96.0","29.0","34.0","74.0","18.0","96.0","15.0","26.0","6.0","48.0","70.0","29.0","8.0","74.0","48.0","70.0","20.0","26.0","74.0","76.0","24.0","20.0","57.0"
"180","89.0","77.0","56.0","15.0","8.0","74.0","18.0","24.0","36.0","34.0","74.0","76.0","24.0","36.0","57.0","74.0","18.0","56.0","36.0","26.0","6.0","48.0","70.0","20.0","34.0","49.0","76.0","96.0","20.0","57.0"
"181","89.0","48.0","70.0","15.0","57.0","6.0","76.0","96.0","29.0","34.0","6.0","18.0","96.0","29.0","57.0","74.0","48.0","70.0","36.0","26.0","49.0","48.0","24.0","36.0","57.0","6.0","76.0","24.0","20.0","57.0"
"182","6.0","77.0","56.0","36.0","8.0","6.0","76.0","24.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0","6.0","77.0","96.0","20.0","34.0","6.0","76.0","24.0","20.0","34.0","74.0","18.0","96.0","20.0","57.0"
"183","89.0","77.0","96.0","15.0","8.0","6.0","48.0","24.0","15.0","57.0","6.0","18.0","24.0","29.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","48.0","96.0","20.0","57.0","6.0","76.0","56.0","36.0","57.0"
"184","89.0","48.0","96.0","36.0","57.0","6.0","76.0","96.0","29.0","34.0","74.0","18.0","24.0","29.0","8.0","6.0","48.0","70.0","29.0","34.0","74.0","18.0","96.0","20.0","26.0","6.0","77.0","56.0","20.0","57.0"
"185","6.0","76.0","70.0","29.0","57.0","74.0","76.0","96.0","20.0","8.0","6.0","77.0","56.0","20.0","8.0","6.0","18.0","96.0","20.0","26.0","6.0","76.0","70.0","36.0","34.0","49.0","18.0","96.0","20.0","34.0"
"186","49.0","48.0","96.0","29.0","34.0","74.0","48.0","96.0","15.0","34.0","6.0","76.0","70.0","20.0","57.0","89.0","77.0","70.0","36.0","34.0","74.0","48.0","96.0","36.0","26.0","74.0","48.0","24.0","36.0","57.0"
"187","49.0","48.0","56.0","29.0","34.0","74.0","76.0","96.0","20.0","34.0","74.0","48.0","70.0","20.0","34.0","6.0","76.0","24.0","36.0","57.0","6.0","18.0","70.0","36.0","34.0","74.0","48.0","56.0","15.0","57.0"
"188","6.0","48.0","96.0","15.0","34.0","6.0","18.0","96.0","36.0","26.0","6.0","76.0","70.0","36.0","34.0","6.0","76.0","96.0","36.0","34.0","49.0","76.0","70.0","36.0","34.0","6.0","77.0","70.0","20.0","34.0"
"189","49.0","77.0","96.0","29.0","34.0","6.0","76.0","96.0","36.0","34.0","6.0","77.0","70.0","20.0","34.0","89.0","76.0","96.0","20.0","8.0","74.0","48.0","70.0","36.0","34.0","74.0","18.0","56.0","29.0","8.0"
"190","6.0","77.0","56.0","15.0","26.0","6.0","76.0","96.0","20.0","26.0","6.0","76.0","96.0","20.0","57.0","74.0","76.0","70.0","20.0","34.0","74.0","76.0","56.0","20.0","57.0","6.0","76.0","70.0","20.0","34.0"
"191","89.0","77.0","70.0","15.0","8.0","74.0","77.0","24.0","15.0","57.0","6.0","18.0","96.0","36.0","26.0","6.0","18.0","56.0","36.0","57.0","6.0","76.0","70.0","36.0","34.0","6.0","18.0","56.0","29.0","57.0"
"192","6.0","77.0","96.0","15.0","57.0","6.0","76.0","24.0","20.0","34.0","6.0","76.0","56.0","36.0","8.0","74.0","76.0","70.0","36.0","26.0","6.0","18.0","56.0","29.0","26.0","6.0","18.0","70.0","36.0","34.0"
"193","49.0","48.0","70.0","15.0","34.0","6.0","76.0","24.0","20.0","34.0","74.0","48.0","56.0","36.0","26.0","6.0","48.0","70.0","20.0","34.0","6.0","76.0","70.0","20.0","34.0","6.0","18.0","56.0","36.0","8.0"
"194","6.0","48.0","96.0","15.0","8.0","6.0","18.0","96.0","29.0","26.0","74.0","77.0","70.0","36.0","34.0","6.0","77.0","24.0","36.0","26.0","74.0","48.0","96.0","36.0","26.0","74.0","18.0","96.0","36.0","26.0"
"195","89.0","77.0","96.0","15.0","57.0","6.0","48.0","96.0","15.0","34.0","6.0","48.0","24.0","20.0","57.0","6.0","18.0","96.0","20.0","26.0","6.0","48.0","70.0","36.0","8.0","6.0","77.0","56.0","15.0","26.0"
"196","6.0","48.0","56.0","15.0","26.0","6.0","76.0","24.0","29.0","34.0","6.0","77.0","70.0","36.0","34.0","6.0","76.0","24.0","20.0","57.0","49.0","76.0","96.0","20.0","57.0","6.0","48.0","96.0","29.0","57.0"
"197","6.0","48.0","96.0","15.0","34.0","6.0","76.0","96.0","20.0","34.0","6.0","76.0","96.0","20.0","57.0","6.0","48.0","24.0","36.0","8.0","6.0","76.0","70.0","36.0","34.0","74.0","18.0","56.0","29.0","26.0"
"198","89.0","77.0","96.0","29.0","34.0","6.0","18.0","24.0","36.0","57.0","6.0","76.0","56.0","36.0","26.0","6.0","76.0","70.0","36.0","34.0","6.0","18.0","56.0","36.0","8.0","74.0","48.0","70.0","36.0","8.0"
"199","6.0","48.0","56.0","36.0","34.0","74.0","48.0","70.0","36.0","26.0","6.0","18.0","96.0","29.0","26.0","74.0","18.0","56.0","15.0","34.0","6.0","76.0","70.0","20.0","8.0","74.0","18.0","70.0","36.0","34.0"
"200","6.0","48.0","70.0","15.0","34.0","74.0","18.0","96.0","20.0","26.0","6.0","18.0","96.0","15.0","57.0","74.0","18.0","56.0","36.0","57.0","74.0","76.0","24.0","29.0","57.0","6.0","76.0","24.0","36.0","57.0"
"201","89.0","77.0","70.0","29.0","34.0","74.0","48.0","96.0","20.0","34.0","6.0","18.0","96.0","36.0","34.0","6.0","77.0","70.0","36.0","34.0","6.0","76.0","24.0","15.0","34.0","6.0","76.0","70.0","36.0","34.0"
"202","6.0","48.0","96.0","29.0","8.0","6.0","48.0","70.0","36.0","57.0","6.0","18.0","96.0","29.0","57.0","6.0","48.0","24.0","36.0","34.0","6.0","76.0","96.0","20.0","57.0","74.0","18.0","56.0","15.0","8.0"
"203","6.0","77.0","56.0","36.0","26.0","6.0","18.0","96.0","20.0","34.0","6.0","48.0","70.0","36.0","8.0","74.0","76.0","56.0","15.0","57.0","74.0","18.0","96.0","36.0","26.0","74.0","18.0","96.0","20.0","8.0"
"204","6.0","48.0","96.0","15.0","34.0","74.0","76.0","96.0","20.0","26.0","6.0","76.0","96.0","15.0","57.0","6.0","48.0","56.0","36.0","26.0","6.0","48.0","96.0","20.0","34.0","6.0","48.0","96.0","20.0","26.0"
"205","6.0","48.0","56.0","15.0","8.0","74.0","76.0","24.0","29.0","57.0","74.0","18.0","96.0","20.0","26.0","6.0","18.0","96.0","29.0","8.0","74.0","76.0","96.0","20.0","57.0","74.0","77.0","24.0","29.0","34.0"
"206","49.0","76.0","56.0","20.0","34.0","74.0","48.0","24.0","29.0","8.0","74.0","48.0","70.0","20.0","26.0","6.0","18.0","24.0","36.0","57.0","74.0","76.0","96.0","20.0","57.0","6.0","76.0","70.0","29.0","8.0"
"207","6.0","77.0","56.0","29.0","8.0","6.0","76.0","24.0","20.0","57.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","56.0","20.0","34.0","6.0","77.0","56.0","36.0","57.0","6.0","76.0","24.0","20.0","34.0"
"208","89.0","48.0","96.0","15.0","8.0","6.0","76.0","96.0","29.0","34.0","6.0","18.0","56.0","36.0","57.0","74.0","77.0","70.0","36.0","26.0","74.0","77.0","56.0","29.0","8.0","74.0","48.0","24.0","36.0","34.0"
"209","89.0","77.0","70.0","15.0","57.0","6.0","48.0","96.0","36.0","34.0","6.0","76.0","96.0","36.0","34.0","6.0","18.0","24.0","36.0","57.0","6.0","76.0","56.0","36.0","57.0","6.0","18.0","96.0","29.0","34.0"
"210","6.0","48.0","56.0","15.0","26.0","6.0","76.0","24.0","29.0","34.0","6.0","48.0","70.0","36.0","34.0","74.0","18.0","96.0","20.0","26.0","6.0","76.0","24.0","36.0","34.0","6.0","77.0","70.0","36.0","34.0"
"211","49.0","48.0","70.0","15.0","34.0","6.0","77.0","56.0","36.0","26.0","6.0","76.0","96.0","20.0","34.0","6.0","48.0","70.0","36.0","57.0","74.0","76.0","56.0","36.0","26.0","74.0","18.0","56.0","29.0","57.0"
"212","6.0","48.0","96.0","36.0","8.0","6.0","76.0","56.0","29.0","8.0","74.0","76.0","96.0","20.0","26.0","74.0","18.0","96.0","20.0","34.0","6.0","76.0","70.0","20.0","8.0","6.0","48.0","70.0","36.0","34.0"
