"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5","X1__6","X2__6","X3__6","X4__6","X5__6","X1__7","X2__7","X3__7","X4__7","X5__7","X1__8","X2__8","X3__8","X4__8","X5__8","X1__9","X2__9","X3__9","X4__9","X5__9","X1__10","X2__10","X3__10","X4__10","X5__10"
"457","44.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0"
"1011","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0"
"1196","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0"
"337","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0"
"1487","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","78.0"
"707","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","56.0","52.0","67.0"
"1095","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"539","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","15.0","56.0","36.0","67.0"
"403","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","44.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0"
"1680","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0"
"1013","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0"
"700","27.0","15.0","56.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0"
"323","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0"
"1553","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0"
"1504","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0"
"31","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0"
"1257","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0"
"1960","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0"
"1983","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0"
"737","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0"
"1229","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0"
"923","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0"
"1701","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0"
"1818","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0"
"696","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0"
"1602","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"941","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0"
"1424","44.0","42.0","10.0","52.0","67.0","44.0","42.0","56.0","52.0","78.0","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0"
"1446","27.0","15.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0"
"1885","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0"
"1655","27.0","15.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0"
"832","44.0","15.0","56.0","36.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0"
"1788","27.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0"
"433","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0"
"54","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0"
"1052","44.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0"
"1203","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0"
"625","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"880","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0"
"1648","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0"
"528","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1149","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0"
"1541","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0"
"1518","27.0","42.0","56.0","36.0","78.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0"
"186","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1218","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0"
"501","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","36.0","78.0","44.0","15.0","56.0","52.0","67.0"
"499","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0"
"771","27.0","15.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"279","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0"
"16","27.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0"
"235","27.0","15.0","56.0","52.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0"
"188","27.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0"
"801","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","56.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0"
"473","27.0","42.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
