"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5"
"110","30.0","70.0","19.0","89.0","84.0","52.0","60.0","50.0","68.0","30.0","30.0","26.0","50.0","35.0","84.0","15.0","60.0","83.0","68.0","62.0","15.0","26.0","50.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0"
"111","30.0","5.0","83.0","68.0","84.0","52.0","5.0","50.0","35.0","84.0","28.0","70.0","25.0","4.0","84.0","30.0","5.0","83.0","89.0","84.0","30.0","5.0","83.0","89.0","62.0","52.0","70.0","50.0","4.0","30.0"
"112","30.0","5.0","19.0","?","84.0","28.0","5.0","19.0","4.0","62.0","52.0","5.0","50.0","4.0","62.0","15.0","5.0","19.0","35.0","84.0","28.0","70.0","83.0","68.0","62.0","15.0","60.0","50.0","35.0","62.0"
"113","30.0","60.0","83.0","89.0","84.0","30.0","70.0","83.0","89.0","62.0","28.0","5.0","19.0","68.0","62.0","30.0","60.0","50.0","35.0","30.0","15.0","5.0","50.0","4.0","62.0","30.0","60.0","83.0","4.0","62.0"
"114","30.0","60.0","25.0","89.0","84.0","30.0","70.0","83.0","89.0","30.0","15.0","5.0","19.0","4.0","62.0","30.0","5.0","83.0","68.0","62.0","52.0","5.0","50.0","4.0","1.0","15.0","70.0","19.0","35.0","30.0"
"115","52.0","60.0","25.0","89.0","84.0","15.0","?","19.0","4.0","1.0","15.0","5.0","83.0","35.0","62.0","52.0","60.0","19.0","4.0","62.0","15.0","5.0","50.0","35.0","84.0","30.0","60.0","83.0","89.0","62.0"
"116","15.0","70.0","25.0","89.0","30.0","30.0","5.0","83.0","35.0","62.0","30.0","60.0","83.0","35.0","84.0","30.0","60.0","83.0","89.0","62.0","15.0","60.0","83.0","68.0","62.0","30.0","60.0","83.0","68.0","62.0"
"117","30.0","60.0","19.0","35.0","84.0","30.0","70.0","19.0","89.0","1.0","15.0","26.0","50.0","35.0","84.0","15.0","60.0","50.0","89.0","62.0","52.0","26.0","50.0","4.0","84.0","28.0","5.0","25.0","4.0","84.0"
"118","28.0","70.0","25.0","?","84.0","30.0","60.0","19.0","89.0","30.0","28.0","26.0","19.0","89.0","62.0","52.0","5.0","25.0","35.0","62.0","52.0","5.0","25.0","35.0","84.0","15.0","?","19.0","89.0","62.0"
"119","28.0","26.0","25.0","89.0","84.0","15.0","5.0","19.0","35.0","62.0","15.0","60.0","83.0","35.0","62.0","15.0","26.0","83.0","68.0","62.0","15.0","60.0","83.0","68.0","62.0","52.0","26.0","25.0","4.0","62.0"
"120","30.0","70.0","25.0","89.0","30.0","30.0","60.0","19.0","35.0","62.0","15.0","26.0","19.0","68.0","62.0","15.0","60.0","50.0","89.0","62.0","15.0","26.0","19.0","68.0","84.0","52.0","70.0","25.0","35.0","1.0"
"121","30.0","5.0","25.0","68.0","84.0","52.0","60.0","83.0","35.0","62.0","30.0","70.0","50.0","68.0","62.0","15.0","5.0","25.0","68.0","1.0","28.0","70.0","50.0","68.0","1.0","30.0","70.0","25.0","35.0","1.0"
"122","28.0","26.0","25.0","68.0","1.0","15.0","60.0","50.0","35.0","30.0","52.0","60.0","25.0","68.0","62.0","52.0","60.0","83.0","68.0","84.0","15.0","26.0","25.0","35.0","84.0","52.0","60.0","25.0","35.0","62.0"
"123","30.0","26.0","25.0","89.0","30.0","52.0","5.0","50.0","35.0","1.0","15.0","26.0","50.0","?","62.0","15.0","60.0","50.0","68.0","84.0","52.0","60.0","50.0","4.0","62.0","15.0","26.0","50.0","68.0","84.0"
"124","30.0","5.0","25.0","89.0","84.0","52.0","26.0","50.0","35.0","30.0","30.0","70.0","50.0","89.0","84.0","30.0","26.0","25.0","89.0","84.0","52.0","5.0","83.0","4.0","62.0","15.0","70.0","25.0","68.0","84.0"
"125","30.0","70.0","50.0","89.0","84.0","30.0","70.0","83.0","89.0","62.0","15.0","5.0","19.0","68.0","62.0","28.0","70.0","50.0","89.0","1.0","30.0","70.0","25.0","35.0","62.0","52.0","60.0","50.0","68.0","1.0"
"126","30.0","26.0","25.0","4.0","84.0","28.0","26.0","19.0","35.0","84.0","52.0","60.0","83.0","68.0","62.0","15.0","60.0","19.0","68.0","84.0","52.0","60.0","83.0","35.0","62.0","30.0","60.0","25.0","68.0","84.0"
"127","28.0","70.0","50.0","89.0","84.0","15.0","26.0","25.0","35.0","62.0","15.0","60.0","83.0","68.0","62.0","30.0","26.0","83.0","4.0","84.0","28.0","5.0","19.0","4.0","62.0","52.0","5.0","83.0","35.0","62.0"
"128","30.0","70.0","25.0","4.0","84.0","15.0","26.0","19.0","4.0","1.0","15.0","5.0","83.0","35.0","62.0","15.0","60.0","83.0","35.0","62.0","52.0","60.0","19.0","4.0","62.0","15.0","5.0","19.0","68.0","84.0"
"129","28.0","5.0","25.0","89.0","84.0","52.0","5.0","50.0","?","62.0","15.0","60.0","50.0","35.0","84.0","52.0","60.0","25.0","35.0","1.0","52.0","5.0","83.0","35.0","30.0","28.0","60.0","25.0","68.0","84.0"
"130","30.0","26.0","19.0","89.0","84.0","15.0","60.0","19.0","4.0","30.0","15.0","5.0","25.0","4.0","62.0","30.0","5.0","83.0","68.0","84.0","30.0","26.0","83.0","89.0","84.0","15.0","26.0","50.0","68.0","84.0"
"131","30.0","60.0","25.0","89.0","30.0","15.0","70.0","19.0","35.0","62.0","30.0","60.0","83.0","68.0","84.0","15.0","26.0","50.0","4.0","84.0","30.0","26.0","83.0","89.0","84.0","28.0","70.0","19.0","4.0","62.0"
"132","28.0","60.0","50.0","4.0","84.0","15.0","5.0","83.0","68.0","30.0","15.0","60.0","50.0","4.0","1.0","15.0","5.0","83.0","35.0","62.0","15.0","60.0","83.0","35.0","62.0","28.0","70.0","83.0","35.0","62.0"
"133","28.0","70.0","19.0","68.0","84.0","30.0","60.0","25.0","89.0","30.0","30.0","70.0","19.0","89.0","62.0","15.0","26.0","19.0","68.0","84.0","15.0","60.0","83.0","89.0","1.0","30.0","70.0","83.0","35.0","62.0"
"134","28.0","26.0","25.0","35.0","84.0","15.0","60.0","83.0","89.0","30.0","15.0","5.0","83.0","68.0","62.0","28.0","60.0","50.0","35.0","1.0","15.0","60.0","25.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0"
"135","30.0","5.0","25.0","68.0","84.0","15.0","60.0","19.0","35.0","30.0","30.0","70.0","83.0","68.0","1.0","15.0","26.0","19.0","35.0","30.0","15.0","60.0","83.0","89.0","62.0","52.0","26.0","83.0","4.0","84.0"
"136","30.0","5.0","19.0","89.0","84.0","30.0","60.0","19.0","89.0","30.0","15.0","5.0","25.0","68.0","62.0","30.0","60.0","83.0","68.0","62.0","30.0","26.0","83.0","68.0","62.0","15.0","60.0","50.0","68.0","62.0"
"137","28.0","70.0","19.0","68.0","84.0","15.0","26.0","50.0","4.0","84.0","15.0","60.0","50.0","4.0","62.0","15.0","5.0","83.0","35.0","84.0","15.0","26.0","50.0","89.0","62.0","28.0","70.0","83.0","4.0","62.0"
"138","28.0","70.0","25.0","35.0","84.0","30.0","70.0","25.0","89.0","1.0","30.0","5.0","50.0","35.0","62.0","52.0","26.0","83.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0","28.0","5.0","19.0","35.0","84.0"
"139","28.0","70.0","25.0","89.0","84.0","28.0","5.0","83.0","4.0","62.0","28.0","60.0","83.0","35.0","62.0","52.0","70.0","25.0","68.0","62.0","28.0","5.0","25.0","35.0","1.0","15.0","70.0","50.0","89.0","84.0"
"140","28.0","70.0","25.0","68.0","84.0","30.0","5.0","25.0","89.0","30.0","15.0","5.0","83.0","89.0","1.0","30.0","5.0","83.0","35.0","62.0","15.0","60.0","19.0","89.0","62.0","15.0","70.0","83.0","68.0","84.0"
"141","52.0","26.0","19.0","68.0","84.0","52.0","70.0","19.0","35.0","84.0","30.0","70.0","50.0","89.0","62.0","15.0","5.0","83.0","68.0","1.0","52.0","26.0","50.0","35.0","62.0","15.0","5.0","50.0","68.0","62.0"
"142","15.0","26.0","25.0","68.0","84.0","30.0","70.0","83.0","89.0","1.0","52.0","70.0","83.0","89.0","62.0","15.0","60.0","19.0","68.0","62.0","15.0","60.0","83.0","68.0","1.0","30.0","26.0","83.0","68.0","84.0"
"143","30.0","60.0","50.0","89.0","84.0","15.0","26.0","19.0","4.0","1.0","52.0","60.0","50.0","89.0","1.0","30.0","70.0","50.0","35.0","62.0","28.0","26.0","50.0","35.0","62.0","15.0","5.0","50.0","68.0","30.0"
"144","30.0","70.0","25.0","4.0","84.0","52.0","60.0","25.0","4.0","30.0","15.0","5.0","25.0","89.0","62.0","52.0","26.0","83.0","4.0","1.0","15.0","5.0","83.0","35.0","84.0","15.0","70.0","50.0","35.0","62.0"
"145","52.0","70.0","25.0","68.0","84.0","15.0","26.0","19.0","89.0","84.0","15.0","5.0","50.0","89.0","1.0","52.0","5.0","25.0","35.0","62.0","15.0","70.0","19.0","68.0","1.0","30.0","70.0","83.0","35.0","30.0"
"146","30.0","70.0","50.0","89.0","84.0","15.0","5.0","83.0","89.0","1.0","30.0","60.0","83.0","4.0","1.0","52.0","60.0","50.0","35.0","1.0","30.0","60.0","83.0","89.0","1.0","52.0","5.0","50.0","68.0","30.0"
"147","?","60.0","83.0","68.0","1.0","30.0","70.0","19.0","35.0","1.0","28.0","60.0","83.0","89.0","1.0","52.0","26.0","25.0","68.0","62.0","15.0","60.0","50.0","4.0","62.0","52.0","26.0","25.0","89.0","84.0"
"148","30.0","60.0","83.0","68.0","84.0","15.0","5.0","19.0","68.0","62.0","30.0","5.0","83.0","4.0","62.0","52.0","5.0","50.0","4.0","1.0","30.0","5.0","50.0","35.0","1.0","52.0","60.0","50.0","68.0","62.0"
"149","28.0","60.0","19.0","89.0","84.0","15.0","60.0","25.0","35.0","62.0","52.0","60.0","83.0","4.0","62.0","52.0","60.0","19.0","35.0","62.0","52.0","?","19.0","35.0","62.0","15.0","60.0","19.0","89.0","30.0"
"150","28.0","5.0","25.0","4.0","84.0","52.0","5.0","25.0","68.0","84.0","52.0","26.0","25.0","68.0","84.0","15.0","60.0","50.0","68.0","62.0","15.0","5.0","83.0","68.0","1.0","30.0","5.0","83.0","35.0","62.0"
"151","28.0","70.0","25.0","68.0","84.0","15.0","70.0","25.0","89.0","84.0","15.0","26.0","83.0","89.0","1.0","28.0","26.0","83.0","89.0","84.0","28.0","5.0","83.0","35.0","62.0","30.0","5.0","25.0","35.0","30.0"
"152","30.0","5.0","25.0","89.0","30.0","30.0","60.0","83.0","35.0","62.0","30.0","26.0","19.0","68.0","62.0","28.0","70.0","19.0","35.0","1.0","30.0","5.0","50.0","35.0","30.0","30.0","60.0","83.0","?","84.0"
"153","52.0","60.0","25.0","89.0","84.0","30.0","70.0","50.0","89.0","1.0","28.0","70.0","19.0","89.0","62.0","15.0","26.0","25.0","68.0","62.0","15.0","60.0","50.0","68.0","62.0","52.0","60.0","50.0","4.0","62.0"
"154","30.0","60.0","19.0","89.0","84.0","15.0","5.0","19.0","4.0","62.0","52.0","5.0","25.0","4.0","62.0","?","5.0","25.0","4.0","84.0","30.0","5.0","50.0","89.0","84.0","30.0","60.0","83.0","4.0","62.0"
"155","30.0","26.0","25.0","89.0","84.0","28.0","26.0","19.0","4.0","84.0","15.0","60.0","25.0","4.0","30.0","52.0","60.0","25.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0","52.0","26.0","25.0","68.0","84.0"
"156","30.0","26.0","50.0","89.0","84.0","30.0","70.0","83.0","89.0","62.0","15.0","26.0","83.0","89.0","30.0","52.0","5.0","19.0","35.0","62.0","15.0","60.0","50.0","89.0","84.0","15.0","26.0","50.0","4.0","1.0"
"157","30.0","70.0","50.0","89.0","30.0","15.0","26.0","50.0","4.0","84.0","15.0","60.0","19.0","4.0","62.0","15.0","5.0","83.0","35.0","62.0","15.0","26.0","83.0","68.0","62.0","15.0","26.0","83.0","68.0","84.0"
"158","30.0","70.0","25.0","68.0","1.0","28.0","70.0","19.0","89.0","1.0","28.0","60.0","83.0","89.0","62.0","15.0","5.0","50.0","35.0","62.0","15.0","60.0","50.0","89.0","62.0","52.0","60.0","83.0","4.0","62.0"
"159","15.0","70.0","50.0","89.0","84.0","30.0","5.0","83.0","68.0","62.0","52.0","26.0","50.0","68.0","84.0","30.0","26.0","19.0","89.0","84.0","52.0","70.0","83.0","68.0","62.0","15.0","5.0","19.0","68.0","62.0"
"160","30.0","70.0","19.0","89.0","1.0","30.0","5.0","19.0","35.0","1.0","30.0","26.0","19.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0","15.0","60.0","83.0","68.0","62.0","28.0","70.0","83.0","35.0","1.0"
"161","30.0","60.0","19.0","68.0","84.0","52.0","60.0","83.0","68.0","62.0","28.0","70.0","19.0","35.0","1.0","15.0","26.0","19.0","35.0","62.0","15.0","60.0","83.0","68.0","62.0","15.0","5.0","50.0","68.0","62.0"
"162","28.0","26.0","19.0","89.0","84.0","28.0","70.0","19.0","4.0","30.0","28.0","70.0","19.0","4.0","84.0","28.0","5.0","83.0","4.0","84.0","15.0","60.0","83.0","89.0","30.0","15.0","26.0","50.0","4.0","84.0"
"163","28.0","26.0","25.0","89.0","84.0","28.0","5.0","83.0","4.0","30.0","15.0","60.0","25.0","4.0","30.0","15.0","5.0","50.0","68.0","84.0","52.0","26.0","50.0","68.0","84.0","28.0","26.0","25.0","68.0","84.0"
"164","28.0","70.0","19.0","4.0","84.0","30.0","70.0","25.0","89.0","30.0","30.0","70.0","83.0","4.0","30.0","15.0","5.0","50.0","35.0","84.0","28.0","60.0","83.0","4.0","62.0","52.0","5.0","83.0","4.0","30.0"
"165","28.0","60.0","50.0","89.0","30.0","15.0","5.0","25.0","68.0","84.0","30.0","5.0","83.0","4.0","1.0","15.0","60.0","50.0","35.0","1.0","15.0","60.0","83.0","35.0","62.0","15.0","60.0","83.0","68.0","30.0"
"166","30.0","70.0","25.0","89.0","30.0","15.0","26.0","19.0","35.0","62.0","15.0","60.0","83.0","35.0","62.0","15.0","60.0","83.0","68.0","62.0","15.0","26.0","19.0","89.0","84.0","15.0","5.0","83.0","35.0","1.0"
"167","30.0","5.0","50.0","35.0","84.0","15.0","70.0","83.0","89.0","30.0","30.0","5.0","83.0","35.0","62.0","15.0","60.0","50.0","68.0","30.0","15.0","5.0","83.0","35.0","84.0","30.0","5.0","83.0","89.0","1.0"
"168","30.0","60.0","83.0","89.0","84.0","30.0","70.0","?","89.0","30.0","15.0","26.0","83.0","4.0","84.0","15.0","5.0","83.0","4.0","62.0","52.0","5.0","25.0","4.0","62.0","15.0","60.0","19.0","68.0","62.0"
"169","30.0","60.0","50.0","68.0","84.0","15.0","?","50.0","89.0","62.0","28.0","5.0","19.0","35.0","62.0","28.0","70.0","25.0","35.0","30.0","30.0","60.0","19.0","35.0","62.0","15.0","26.0","?","68.0","1.0"
"170","30.0","70.0","19.0","89.0","84.0","15.0","5.0","83.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0","28.0","60.0","83.0","35.0","84.0","15.0","60.0","25.0","4.0","84.0","15.0","5.0","50.0","35.0","84.0"
"171","28.0","70.0","19.0","89.0","84.0","52.0","60.0","50.0","68.0","1.0","30.0","70.0","83.0","89.0","?","15.0","5.0","50.0","4.0","?","15.0","26.0","83.0","35.0","84.0","30.0","70.0","25.0","89.0","62.0"
"172","15.0","70.0","19.0","4.0","84.0","15.0","5.0","19.0","4.0","62.0","52.0","5.0","19.0","4.0","62.0","15.0","60.0","19.0","68.0","30.0","30.0","70.0","83.0","68.0","1.0","28.0","70.0","50.0","89.0","1.0"
"173","28.0","70.0","25.0","68.0","30.0","30.0","60.0","19.0","89.0","30.0","15.0","5.0","50.0","4.0","62.0","52.0","5.0","83.0","4.0","62.0","30.0","5.0","50.0","35.0","84.0","30.0","26.0","83.0","89.0","62.0"
"174","28.0","70.0","50.0","89.0","30.0","15.0","26.0","25.0","68.0","84.0","30.0","70.0","83.0","89.0","84.0","52.0","60.0","83.0","68.0","30.0","30.0","70.0","19.0","35.0","84.0","15.0","5.0","50.0","89.0","30.0"
"175","30.0","26.0","50.0","89.0","84.0","15.0","5.0","83.0","89.0","62.0","30.0","26.0","83.0","35.0","84.0","28.0","70.0","83.0","4.0","62.0","15.0","5.0","50.0","68.0","84.0","52.0","5.0","50.0","35.0","62.0"
"176","30.0","60.0","19.0","89.0","84.0","30.0","26.0","83.0","89.0","84.0","15.0","60.0","19.0","35.0","84.0","30.0","60.0","83.0","89.0","62.0","15.0","26.0","50.0","89.0","62.0","15.0","60.0","83.0","68.0","62.0"
"177","52.0","60.0","25.0","89.0","84.0","15.0","26.0","19.0","35.0","84.0","28.0","70.0","83.0","4.0","62.0","28.0","5.0","50.0","68.0","62.0","28.0","60.0","50.0","35.0","30.0","28.0","60.0","19.0","4.0","30.0"
"178","30.0","26.0","25.0","35.0","84.0","15.0","60.0","50.0","89.0","62.0","15.0","5.0","50.0","68.0","1.0","30.0","5.0","83.0","89.0","62.0","30.0","5.0","83.0","68.0","62.0","28.0","5.0","19.0","35.0","30.0"
"179","30.0","70.0","83.0","89.0","84.0","15.0","26.0","83.0","35.0","84.0","15.0","60.0","50.0","68.0","1.0","52.0","60.0","25.0","35.0","1.0","15.0","60.0","19.0","4.0","30.0","30.0","26.0","83.0","68.0","84.0"
"180","28.0","26.0","50.0","68.0","30.0","15.0","26.0","50.0","4.0","30.0","28.0","5.0","83.0","89.0","62.0","52.0","70.0","25.0","35.0","30.0","30.0","60.0","50.0","35.0","62.0","15.0","60.0","19.0","68.0","1.0"
"181","28.0","70.0","19.0","89.0","84.0","28.0","26.0","19.0","4.0","84.0","52.0","60.0","83.0","68.0","30.0","15.0","60.0","19.0","68.0","84.0","52.0","60.0","25.0","35.0","1.0","30.0","70.0","50.0","89.0","84.0"
"182","30.0","70.0","19.0","89.0","84.0","30.0","60.0","25.0","4.0","30.0","15.0","5.0","50.0","68.0","62.0","28.0","70.0","83.0","35.0","1.0","30.0","60.0","19.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0"
"183","30.0","70.0","25.0","89.0","84.0","30.0","70.0","83.0","89.0","62.0","30.0","70.0","83.0","35.0","1.0","28.0","70.0","50.0","68.0","1.0","30.0","5.0","25.0","89.0","62.0","30.0","5.0","83.0","68.0","1.0"
"184","30.0","26.0","50.0","89.0","84.0","15.0","60.0","19.0","4.0","62.0","52.0","60.0","50.0","4.0","62.0","30.0","26.0","50.0","35.0","1.0","52.0","70.0","50.0","68.0","84.0","15.0","26.0","19.0","89.0","84.0"
"185","30.0","60.0","25.0","89.0","84.0","30.0","70.0","25.0","89.0","62.0","52.0","60.0","50.0","35.0","30.0","52.0","60.0","25.0","68.0","1.0","52.0","26.0","83.0","68.0","62.0","28.0","70.0","25.0","35.0","84.0"
"186","30.0","60.0","25.0","89.0","84.0","52.0","5.0","83.0","68.0","62.0","30.0","26.0","50.0","68.0","84.0","15.0","60.0","50.0","89.0","1.0","52.0","26.0","?","89.0","1.0","52.0","60.0","19.0","89.0","62.0"
"187","30.0","60.0","25.0","68.0","84.0","52.0","5.0","25.0","35.0","62.0","30.0","?","50.0","68.0","84.0","15.0","26.0","19.0","4.0","62.0","15.0","60.0","83.0","68.0","62.0","28.0","26.0","83.0","35.0","62.0"
"188","30.0","70.0","19.0","68.0","84.0","15.0","5.0","50.0","68.0","62.0","52.0","26.0","25.0","35.0","62.0","28.0","?","25.0","35.0","62.0","?","26.0","50.0","35.0","62.0","15.0","26.0","25.0","68.0","62.0"
"189","30.0","70.0","50.0","89.0","30.0","30.0","?","83.0","89.0","30.0","15.0","5.0","83.0","68.0","1.0","52.0","26.0","50.0","35.0","62.0","28.0","60.0","25.0","4.0","30.0","52.0","5.0","19.0","?","62.0"
"190","30.0","26.0","25.0","4.0","84.0","28.0","26.0","83.0","4.0","84.0","30.0","60.0","25.0","4.0","62.0","15.0","5.0","83.0","68.0","62.0","30.0","60.0","83.0","35.0","62.0","30.0","70.0","83.0","68.0","84.0"
"191","28.0","26.0","25.0","89.0","30.0","52.0","70.0","83.0","35.0","62.0","30.0","70.0","50.0","35.0","1.0","52.0","60.0","50.0","89.0","62.0","15.0","5.0","19.0","35.0","84.0","52.0","26.0","25.0","68.0","62.0"
"192","?","60.0","25.0","89.0","84.0","30.0","5.0","83.0","89.0","?","15.0","26.0","83.0","68.0","84.0","15.0","60.0","19.0","35.0","84.0","15.0","70.0","50.0","89.0","62.0","30.0","5.0","83.0","35.0","62.0"
"193","28.0","70.0","25.0","68.0","84.0","15.0","5.0","50.0","4.0","30.0","15.0","60.0","83.0","4.0","62.0","52.0","5.0","25.0","89.0","62.0","30.0","26.0","50.0","35.0","84.0","30.0","70.0","83.0","89.0","62.0"
"194","30.0","26.0","25.0","89.0","30.0","15.0","60.0","50.0","35.0","30.0","15.0","26.0","50.0","4.0","62.0","52.0","5.0","83.0","35.0","62.0","52.0","26.0","19.0","4.0","84.0","15.0","5.0","50.0","89.0","62.0"
"195","28.0","60.0","19.0","89.0","84.0","15.0","26.0","25.0","35.0","84.0","52.0","60.0","25.0","35.0","62.0","15.0","60.0","25.0","68.0","62.0","15.0","5.0","83.0","68.0","62.0","52.0","70.0","50.0","35.0","1.0"
"196","28.0","70.0","25.0","4.0","84.0","15.0","5.0","19.0","4.0","62.0","52.0","26.0","25.0","68.0","62.0","52.0","70.0","19.0","4.0","84.0","52.0","5.0","25.0","35.0","84.0","30.0","60.0","83.0","89.0","62.0"
"197","28.0","60.0","25.0","89.0","84.0","15.0","5.0","83.0","35.0","62.0","30.0","60.0","83.0","68.0","62.0","52.0","60.0","19.0","68.0","30.0","30.0","60.0","50.0","68.0","84.0","15.0","26.0","50.0","4.0","62.0"
"198","30.0","70.0","19.0","89.0","30.0","15.0","5.0","19.0","35.0","62.0","52.0","26.0","50.0","4.0","62.0","28.0","5.0","25.0","35.0","84.0","52.0","70.0","25.0","68.0","84.0","30.0","60.0","50.0","89.0","62.0"
"199","28.0","60.0","25.0","35.0","84.0","52.0","60.0","25.0","35.0","30.0","52.0","60.0","83.0","68.0","84.0","30.0","70.0","19.0","89.0","30.0","30.0","60.0","83.0","35.0","30.0","15.0","5.0","83.0","89.0","30.0"
"200","28.0","26.0","19.0","89.0","84.0","28.0","70.0","19.0","68.0","30.0","30.0","26.0","19.0","68.0","30.0","15.0","26.0","19.0","35.0","62.0","28.0","70.0","50.0","68.0","62.0","15.0","26.0","25.0","35.0","84.0"
"201","30.0","70.0","50.0","4.0","30.0","30.0","5.0","25.0","35.0","1.0","15.0","70.0","50.0","89.0","1.0","15.0","5.0","83.0","89.0","62.0","30.0","60.0","83.0","68.0","62.0","52.0","60.0","50.0","35.0","30.0"
"202","30.0","60.0","50.0","89.0","84.0","15.0","5.0","?","89.0","62.0","28.0","70.0","50.0","89.0","62.0","30.0","5.0","19.0","35.0","62.0","30.0","60.0","83.0","68.0","1.0","52.0","5.0","83.0","89.0","84.0"
"203","30.0","60.0","50.0","89.0","84.0","30.0","26.0","19.0","68.0","62.0","30.0","26.0","83.0","68.0","84.0","15.0","70.0","50.0","89.0","30.0","30.0","5.0","83.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0"
"204","52.0","5.0","50.0","68.0","84.0","52.0","5.0","19.0","68.0","62.0","15.0","26.0","19.0","68.0","84.0","15.0","5.0","83.0","35.0","62.0","15.0","60.0","83.0","35.0","62.0","52.0","60.0","25.0","68.0","62.0"
"205","30.0","70.0","50.0","89.0","84.0","52.0","26.0","50.0","35.0","84.0","52.0","5.0","25.0","4.0","30.0","52.0","5.0","83.0","4.0","84.0","30.0","60.0","50.0","89.0","62.0","52.0","26.0","50.0","35.0","84.0"
"206","28.0","70.0","25.0","89.0","84.0","15.0","26.0","50.0","35.0","84.0","28.0","26.0","83.0","4.0","1.0","28.0","26.0","19.0","89.0","30.0","28.0","70.0","50.0","68.0","30.0","30.0","70.0","19.0","35.0","62.0"
"207","30.0","5.0","50.0","89.0","84.0","30.0","60.0","19.0","89.0","62.0","15.0","26.0","83.0","68.0","84.0","28.0","5.0","83.0","4.0","30.0","30.0","60.0","25.0","89.0","30.0","15.0","70.0","19.0","4.0","30.0"
"208","28.0","26.0","25.0","4.0","84.0","52.0","70.0","50.0","4.0","30.0","30.0","5.0","50.0","35.0","62.0","?","5.0","83.0","35.0","?","30.0","60.0","50.0","35.0","84.0","30.0","60.0","83.0","4.0","62.0"
"209","28.0","70.0","25.0","68.0","30.0","30.0","60.0","25.0","68.0","30.0","15.0","26.0","19.0","35.0","62.0","30.0","60.0","83.0","68.0","62.0","52.0","5.0","50.0","4.0","30.0","30.0","26.0","19.0","68.0","84.0"
"210","30.0","70.0","25.0","68.0","84.0","?","5.0","83.0","89.0","62.0","15.0","26.0","83.0","35.0","84.0","28.0","26.0","50.0","4.0","1.0","15.0","60.0","25.0","35.0","62.0","30.0","70.0","83.0","35.0","62.0"
"211","28.0","70.0","19.0","89.0","30.0","30.0","70.0","19.0","68.0","30.0","30.0","5.0","83.0","68.0","62.0","30.0","60.0","19.0","68.0","84.0","30.0","26.0","83.0","89.0","84.0","52.0","26.0","50.0","68.0","62.0"
